Key,English,Simplified_Chinese
PROPQUEST_SCENARIO_INC_002299,Capafe should have the pendant. Go and inquire about it.,卡帕菲应该携带着吊坠。请前去询问关于吊坠的事情。
PROPQUEST_SCENARIO_INC_002300,Ask Capafe for Sury's Pendant.,询问卡帕菲和叙里的吊坠相关的事情。
PROPQUEST_SCENARIO_INC_002302,Reclaiming the Pendant,回收吊坠
PROPQUEST_SCENARIO_INC_002303,"Ahh the Pendant. When Sury left it to me a long time ago, I kept it in a barren desert, untraversed by man.",啊，吊坠。很久以前，叙里把它留给我时，我把它放在一片荒芜的沙漠中。
PROPQUEST_SCENARIO_INC_002304,"Unfortunately at some point, Chimeradons came to discover it and took it for their own. Since then, I have been unable to locate it…",不幸的是，在某个时候，变种蝙蝠们发现了它并将其据为己有。从那以后，我一直找不到它……
PROPQUEST_SCENARIO_INC_002305,Could you please find the pendant for me?,你能帮我找回吊坠吗？
PROPQUEST_SCENARIO_INC_002306,Thank you for your assistance. I feel that the pendant is currently being held by a Chimeradon. Please reclaim it from him then show me so I may rest assured it is returned.,谢谢你的帮助。我觉得这个项链被变种蝙蝠拿走了，请从他那里收回，然后给我。
PROPQUEST_SCENARIO_INC_002307,Please find the pendant. I feel it is partly my responsibility for the pendants disappearance…,请找到这个吊坠。我觉得我对吊坠的失踪要负部分责任...
PROPQUEST_SCENARIO_INC_002308,You have returned. I hope you have succeeded in acquiring the pendant.,你回来了，我希望你已经成功地找到了吊坠。
PROPQUEST_SCENARIO_INC_002310,Defeat the Chimeradon and show Capafe the pendant.,打败变种蝙蝠然后将吊坠带给卡帕菲。
PROPQUEST_SCENARIO_INC_002309,The pendant is currently held by a Chimeradon. Go and retrieve it from his undeserving hands!,该吊坠目前被变种蝙蝠夺走了，请从他那污浊的手中将吊坠拿回来！
PROPQUEST_SCENARIO_INC_002312,To the Real Owner,交还给真正的主人
PROPQUEST_SCENARIO_INC_002313,Thank you. I can now rest assured knowing that the pendant will be returned to its rightful owner.,谢谢你。现在我可以放心了，我就知道吊坠最终会回到它真正主人的手中。
PROPQUEST_SCENARIO_INC_002314,"Will you please take the pendant to Sury, I'm sure she is anxious to receive it.",请你将吊坠交给叙里，我相信她现在非常迫切想拿到它。
PROPQUEST_SCENARIO_INC_002315,"Hurry over to Sury, I'm sure she is anxious to receive the pendant.",快点去找叙里吧，她现在肯定非常着急要拿到吊坠。
PROPQUEST_SCENARIO_INC_002316,Please rethink your decision. This pendant is quite important to Sury.,请重新考虑您的决定。这个吊坠对叙里来说非常重要。
PROPQUEST_SCENARIO_INC_002317,You have recovered the pendant!,你拿到吊坠了！
PROPQUEST_SCENARIO_INC_002318,Take the pendant back to Sury.,把吊坠还给叙里。
PROPQUEST_SCENARIO_INC_002319,Deliver the Hero's Pendant to Sury.,将英雄的吊坠交给叙里。
PROPQUEST_SCENARIO_INC_002321,Billposter Hero's Pendant,暴力技师英雄的吊坠
PROPQUEST_SCENARIO_INC_002322,"We have very little time. Even as we speak, I can sense the growing darkness around us…",时间越来越紧迫了。即使在我们说话的这小段时间，我都能感觉到黑暗逐渐包围了我们的四周…
PROPQUEST_SCENARIO_INC_002323,Will you bring my pendant to Reonan? Please let him know that the time is now for us to unite.,你能把我的吊坠带给瑞尔南吗？请让他知道现在是时候让我们团结起来了。
PROPQUEST_SCENARIO_INC_002324,"Now that you have the pendant, hurry and give it to Reonan!",现在你拿到了吊坠，请尽快交给瑞尔南。
PROPQUEST_SCENARIO_INC_002325,"Ahh this is Sury's pendant! The time has once again come that we rise to the challenge before us! With allies like you by our side, we will be prepared for challenges Shade presents us with!",啊，这是叙里的吊坠！是时候正面迎接我们面前的挑战了！有你们这样的盟友在身边，我们就能做好万全的准备来迎接挑战！
PROPQUEST_SCENARIO_INC_002326,Please take this pendant to Reonan!,请将这条吊坠带给瑞尔南！
PROPQUEST_SCENARIO_INC_002327,Bring the Heroes Pendant to Reonan,将英雄吊坠带给瑞尔南
PROPQUEST_SCENARIO_INC_002328,Rumble in the Mountains,山间轰鸣
PROPQUEST_SCENARIO_INC_002329,Strange sounds have been coming from the Leren Mountains. I recall Martinyc once speaking of a myth about creatures that roam deep within the mountain caves.,奇怪的声音一直从乐雅山脉传出来。我记得玛缇雅克曾经提到过一个关于在山洞深处游荡的生物的传说。
PROPQUEST_SCENARIO_INC_002330,Could you go check with her to see if she has any information about what could be causing this disturbance?,你能去问问她，看她有没有关于是什么引起这种扰动的信息吗？
PROPQUEST_SCENARIO_INC_002331,Martinyc is likely reading her books as always. Go speak with her to find out more information.,玛缇雅克很可能像往常一样在看她的书。去和她聊聊，了解更多信息。
PROPQUEST_SCENARIO_INC_002332,Leren Mountains is a dangerous place. I do not blame you for wanting to stay within the safety of Flarine.,乐雅山脉是个危险的地方。我也不想责备你要待在帕里的安全区域内。
PROPQUEST_SCENARIO_INC_002333,Oh... the Mayor sent you! And he says that there has been a disturbance in the Leren Mountains...,哦……市长派你来的！他说乐雅山脉那里发生了骚乱……
PROPQUEST_SCENARIO_INC_002334,Seek out Martinyc for information on the rumblings of Leren Mountains.,去找玛缇雅克了解乐雅山脉的情况。
PROPQUEST_SCENARIO_INC_002335,Meet with Martinyc.,与玛缇雅克见面。
PROPQUEST_SCENARIO_INC_002336,Demian Deviants,迪米的异样
PROPQUEST_SCENARIO_INC_002337,I once had a book that contains legends of the beasts that live within the caves of the Leren Mountains... but it was stolen by a pack of Demians during my research.,我曾经有一本书，里面记载了生活在乐雅裂痕里的野兽传说……但是在我研究期间，它被一群迪米偷走了。
PROPQUEST_SCENARIO_INC_002338,If you return my book to me I may be able to help.,如果你把我的书带回来，我可能能帮忙。
PROPQUEST_SCENARIO_INC_002339,I have a feeling that the Demians still have my book of legends. Search for my book in Madren Town. You may have to get your hands a bit dirty...,我觉得迪米还拿着我的传说之书。在迪米村找找我的书。你可能得稍微动点手脚……
PROPQUEST_SCENARIO_INC_002340,Madren Town is no place for commoners to travel. I could never expect you to risk your life for my book. Thank you for listening to me anyway.,迪米村可不是普通人可以去的地方。我从没想过你会为我的书冒生命危险。不管怎样，还是谢谢你愿意听我说。
PROPQUEST_SCENARIO_INC_002341,"You found my book, thank you so much! Now to find the legend of the Leren Chasm...",你找到了我的书，太感谢了！现在去寻找乐雅传说吧……
PROPQUEST_SCENARIO_INC_002342,Please find my book! I'm positive it is still in Madren Town.,请帮我找到我的书！我确定它还在迪米村。
PROPQUEST_SCENARIO_INC_002343,"Kill 15 Demian and find the Legend of Leren Mountains, then return to Martinyc.",击杀15个迪米，并找到乐雅传说，然后回玛缇雅克那。
PROPQUEST_SCENARIO_INC_002344,Magic Mushrooms,魔法菌菇
PROPQUEST_SCENARIO_INC_002345,Within this book lies the secrets to the distubances in the Leren Mountains... ,这本书里隐藏着乐雅山脉骚动的秘密……
PROPQUEST_SCENARIO_INC_002346,The legend states that long ago packs of trolls ruled the creatures that made the Leren Mountains their home. ,传说很久以前，一群巨魔统治着那些以乐雅山脉为家的生物。
PROPQUEST_SCENARIO_INC_002347,"Through disease, famine, and bickering betweeen Masquerpets, the trolls retreated from the Leren Mountains into the caves.",由于疾病、饥荒以及怪兽之间的纷争，巨魔离开了乐雅山脉，躲进了洞穴里。
PROPQUEST_SCENARIO_INC_002348,"The caves were said to contain magical mushrooms that could prolong the life of those who ate them, and it is said that the trolls who once lived in the cave may still live there, in the darkness.",据说这些洞穴里有能延长食用者寿命的魔法蘑菇，还有人说曾经住在洞里的巨魔可能仍然住在那里，在黑暗中。
PROPQUEST_SCENARIO_INC_002349,Perhaps a sample of the local fungi could hold some clues...,也许当地的菌菇样本能提供一些线索……
PROPQUEST_SCENARIO_INC_002350,"A Lord Mushpang roams just north of Eastern Flarine... Bring a sample of the giant mushroom to the cook Sotta, who can tell you more about the magical properties of Flaris fungi.",一只嘭嘭菇之王在帕里东广场郊外的北方徘徊……带一块奇异菌菇给厨师苏丹，他可以告诉你更多关于帕里蘑菇的魔法特性。
PROPQUEST_SCENARIO_INC_002351,Oh... are you allergic to mushrooms!? Nevermind... perhaps we can find another person for the job.,哦……你对蘑菇过敏吗！？算了……也许我们可以找别人来做这件事。
PROPQUEST_SCENARIO_INC_002352,"Ah, Flaris fungi! The mushrooms of Flaris have always been said to have magical properties...",啊，帕里的奇异菌菇！帕里的蘑菇一直以来都被认为具有魔法特性……
PROPQUEST_SCENARIO_INC_002353,Collect a sample of the Lord Mushpang and deliver it to Sotta.,采集嘭嘭菇之王的样本并交给苏丹。
PROPQUEST_SCENARIO_INC_002354,Collect a sample of Flaris Fungi from a Lord Mushpang.,从嘭嘭菇之王身上采集帕里奇异菌菇的样本。
PROPQUEST_SCENARIO_INC_002355,Fun with Fungi,菌菇的乐趣
PROPQUEST_SCENARIO_INC_002356,Cooking with Flaris fungi brings out the properties of vitality in a dish...,用帕里的奇异菌菇烹饪，能激发出料理中的活力特性……
PROPQUEST_SCENARIO_INC_002357,It is not hard to believe that a Masquerpet may be able to extend its life by eating the magical fungi.,不难相信，怪物可以通过食用这种魔法菌菇来延长寿命。
PROPQUEST_SCENARIO_INC_002358,"I am a seasoned cook, but Marche knows more about the magic of Madrigal.",我是个经验丰富的厨师，但玛尔琪更了解瑞加大陆的魔法。
PROPQUEST_SCENARIO_INC_002359,Marche has always been an expert on the magical properties of the plant life in the region... Go speak with Marche to learn more about the magic within the Flaris fungi.,玛尔琪一直是这一带植物魔法特性方面的专家……去和玛尔琪谈谈，了解更多关于帕里菌菇中魔法的信息吧。
PROPQUEST_SCENARIO_INC_002360,"Magic is powerful, and sometimes scary. I understand if you do not want to speak to Marche.",魔法强大，有时也令人畏惧。如果你不想和玛尔琪交谈，我能理解。
PROPQUEST_SCENARIO_INC_002361,"Oh, hello! So Sotta sent you to me. I wonder if you are prepared to seek out the magic behind these mushrooms...",哦，你好！原来是苏丹派你来的啊。不知道你是否准备好探寻这些蘑菇背后的魔法……
PROPQUEST_SCENARIO_INC_002362,Speak to Marche to learn more about the magic of Flaris fungi.,与玛尔琪交谈，了解更多关于帕里菌菇魔法的信息。
PROPQUEST_SCENARIO_INC_002363,Meet with Marche.,与玛尔琪会面。
PROPQUEST_SCENARIO_INC_002364,The Mystery of Leren Chasm Part 2,乐雅裂痕之谜 第二部分
PROPQUEST_SCENARIO_INC_002365,Magic in the Air,空气中的魔法
PROPQUEST_SCENARIO_INC_002366,"Hmm... well, I believe the magical properties of these mushrooms originally came from spores that fall from the wings of Mothbees.",嗯……我认为这些蘑菇的魔法特性，最初来自苍翼蜂蛾翅膀上掉落的孢子。
PROPQUEST_SCENARIO_INC_002367,With a sample of Mothbee Spores I may be able to recreate the potent vitality mushrooms that may have allowed a troll to live much longer than normal...,有了飞蛾孢子的样本，我或许能重现那种强效的活力蘑菇——正是它可能让巨魔活得比平常久得多……
PROPQUEST_SCENARIO_INC_002368,"The wings of Mothbees shed spores constantly. Please, go defeat the Mothbees flying above Flaris, and bring me a sample of the spores!",苍翼蜂蛾的翅膀不断掉落孢子。请去击败飞翔在帕里上空的苍翼蜂蛾，给我带一份孢子样本回来！
PROPQUEST_SCENARIO_INC_002369,"Mothbees can be vicious creatures. If you don't want to get knocked off your broom, it is best if you leave them alone.",苍翼蜂蛾是凶猛的生物。如果你不想被从扫帚上撞下来，最好别去招惹它们。
PROPQUEST_SCENARIO_INC_002370,"Ah, you found the spores! I should be able to concoct something from these...",啊，你找到孢子了！我应该能用这些调配出些什么……
